mesa,electores,region,provincia,distrito,odpe,local,ambito,estado,fp,jp,valid,blancos,nulos,impugnados,contada,p_fp,valid_rate,valid_proyectados,fp_proyectados,jp_proyectados
059396,299,LIMA,LIMA,SAN BORJA,SAN BORJA,COMPLEJO DEPORTIVO ROSA TORO,PERU,PARA ENVIO AL JEE,165.0,39.0,204.0,0.0,9.0,1.0,False,0.8044097750258612,0.7362177062342188,220.12909416403141,177.0739951131351,43.0550990508963
059411,299,LIMA,LIMA,SAN BORJA,SAN BORJA,COMPLEJO DEPORTIVO ROSA TORO,PERU,PARA ENVIO AL JEE,191.0,32.0,223.0,0.0,10.0,1.0,False,0.8044097750258612,0.7362177062342188,220.12909416403141,177.0739951131351,43.0550990508963
060087,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 7077 VIRGEN DEL CARMEN,PERU,PARA ENVIO AL JEE,136.0,78.0,214.0,0.0,9.0,2.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060094,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 7216 VILLA DE JESUS,PERU,PARA ENVIO AL JEE,120.0,108.0,228.0,2.0,9.0,10.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060166,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 7238 SOLIDARIDAD PERU ALEMANIA,PERU,PARA ENVIO AL JEE,135.0,95.0,230.0,0.0,17.0,2.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060247,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP INNOVA SCHOOLS - VES LADERAS DE VILLA,PERU,PARA ENVIO AL JEE,152.0,94.0,246.0,1.0,9.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060267,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP LA CATOLICA,PERU,PARA ENVIO AL JEE,139.0,97.0,236.0,1.0,10.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060271,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP LA CATOLICA,PERU,PARA ENVIO AL JEE,162.0,75.0,237.0,54.0,8.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060308,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP MI DULCE JESUS,PERU,PARA ENVIO AL JEE,0.0,75.0,75.0,4.0,5.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060325,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP NUESTRA SENORA DE LA MERCED,PERU,PARA ENVIO AL JEE,138.0,95.0,233.0,1.0,18.0,1.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060329,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP NUESTRA SENORA DE LA MERCED,PERU,PARA ENVIO AL JEE,150.0,91.0,241.0,41.0,17.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060368,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP SAN AGUSTIN DE VILLA,PERU,PARA ENVIO AL JEE,153.0,67.0,220.0,1.0,23.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060395,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP JORGE CHAVEZ,PERU,PARA ENVIO AL JEE,149.0,90.0,239.0,0.0,11.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060401,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP JORGE CHAVEZ,PERU,PARA ENVIO AL JEE,144.0,77.0,221.0,65.0,13.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060460,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP EL MUNDO NUEVO DE VILLA,PERU,PARA ENVIO AL JEE,140.0,97.0,237.0,1.0,8.0,3.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060461,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP EL MUNDO NUEVO DE VILLA,PERU,PARA ENVIO AL JEE,140.0,98.0,238.0,0.0,12.0,3.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059486,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6063 JOSE CARLOS MARIATEGUI,PERU,PARA ENVIO AL JEE,150.0,90.0,240.0,50.0,9.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059541,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6067 JUAN VELASCO ALVARADO,PERU,PARA ENVIO AL JEE,136.0,94.0,230.0,3.0,21.0,1.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059560,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6069 PACHACUTEC,PERU,PARA ENVIO AL JEE,136.0,86.0,222.0,0.0,14.0,63.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059584,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6069 PACHACUTEC,PERU,PARA ENVIO AL JEE,158.0,61.0,219.0,66.0,14.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059585,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6069 PACHACUTEC,PERU,PARA ENVIO AL JEE,140.0,79.0,219.0,69.0,11.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059668,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6080 ROSA DE AMERICA,PERU,PARA ENVIO AL JEE,148.0,83.0,231.0,54.0,14.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059680,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 6099 PERU ESPANA,PERU,PARA ENVIO AL JEE,148.0,106.0,254.0,0.0,13.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059874,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 7096 PRINCIPE DE ASTURIAS,PERU,PARA ENVIO AL JEE,148.0,89.0,237.0,0.0,13.0,1.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
059890,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IE 7097 VILLA AMSTELVEEN,PERU,PARA ENVIO AL JEE,136.0,80.0,216.0,3.0,17.0,1.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060045,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IESTP JULIO CESAR TELLO,PERU,PARA ENVIO AL JEE,142.0,65.0,207.0,1.0,14.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060517,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP CORAZON DE JESUS DE OASIS,PERU,PARA ENVIO AL JEE,122.0,79.0,201.0,2.0,14.0,0.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
060559,299,LIMA,LIMA,VILLA EL SALVADOR,VILLA EL SALVADOR,IEP MILITARIZADO MAX UHLE - CALIFORNIA,PERU,PARA ENVIO AL JEE,132.0,75.0,207.0,0.0,19.0,2.0,False,0.632991625020669,0.7689443186019144,229.9143512619724,145.5338588208888,84.38049244108359
061200,294,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IEP SACO OLIVEROS,PERU,PARA ENVIO AL JEE,148.0,68.0,216.0,0.0,12.0,0.0,False,0.6221629598841312,0.7577330197044132,222.77350779309748,138.6014249923241,84.17208280077338
061310,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IEP CORAZON DE JESUS,PERU,PARA ENVIO AL JEE,127.0,98.0,225.0,1.0,17.0,1.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
060641,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 2015 MANUEL GONZALEZ PRADA,PERU,PARA ENVIO AL JEE,135.0,65.0,200.0,1.0,11.0,2.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
060661,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 2022 PEDRO ABRAHAM VALDELOMAR PINTO,PERU,PARA ENVIO AL JEE,150.0,96.0,246.0,1.0,12.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
060672,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 2024,PERU,PARA ENVIO AL JEE,142.0,88.0,230.0,1.0,11.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
060675,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 2024,PERU,PARA ENVIO AL JEE,133.0,83.0,216.0,69.0,14.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
060743,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 2078 NUESTRA SENORA DE LOURDES,PERU,PARA ENVIO AL JEE,134.0,91.0,225.0,3.0,0.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
060874,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 2096 PERU JAPON,PERU,PARA ENVIO AL JEE,130.0,97.0,227.0,2.0,119.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
061005,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE ALFREDO REBAZA ACOSTA,PERU,PARA ENVIO AL JEE,179.0,72.0,251.0,0.0,16.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
061021,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE ENRIQUE MILLA OCHOA,PERU,PARA ENVIO AL JEE,115.0,125.0,240.0,2.0,8.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
061026,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE ENRIQUE MILLA OCHOA,PERU,PARA ENVIO AL JEE,152.0,101.0,253.0,1.0,10.0,3.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
061127,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IE 3095 PERU KAWACHI,PERU,PARA ENVIO AL JEE,241.0,95.0,336.0,0.0,10.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
061527,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IEP INNOVA SCHOOLS SEDE SANTA ANA,PERU,PARA ENVIO AL JEE,137.0,79.0,216.0,0.0,0.0,9.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
061530,299,LIMA,LIMA,LOS OLIVOS,LOS OLIVOS,IEP INNOVA SCHOOLS SEDE SANTA ANA,PERU,PARA ENVIO AL JEE,225.0,74.0,299.0,0.0,11.0,0.0,False,0.6221629598841312,0.7577330197044132,226.56217289161955,140.9585920840303,85.60358080758925
062037,294,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP SACO OLIVEROS HELICOIDAL,PERU,PARA ENVIO AL JEE,133.0,95.0,228.0,3.0,17.0,1.0,False,0.5855122607772456,0.7701426341768249,226.42193444798653,132.5728187281979,93.84911571978864
062049,293,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP SACO OLIVEROS HELICOIDAL,PERU,PARA ENVIO AL JEE,113.0,99.0,212.0,59.0,22.0,0.0,False,0.5855122607772456,0.7701426341768249,225.6517918138097,132.12189077334008,93.52990104046961
062054,293,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP SACO OLIVEROS HELICOIDAL,PERU,PARA ENVIO AL JEE,112.0,103.0,215.0,2.0,13.0,0.0,False,0.5855122607772456,0.7701426341768249,225.6517918138097,132.12189077334008,93.52990104046961
061622,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 107 DANIEL ALCIDES CARRION GARCIA,PERU,PARA ENVIO AL JEE,119.0,112.0,231.0,0.0,18.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061647,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 108 SANTA ROSA DE QUIVES,PERU,PARA ENVIO AL JEE,159.0,79.0,238.0,0.0,16.0,1.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061655,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 1137 JOSE ANTONIO ENCINAS,PERU,PARA ENVIO AL JEE,148.0,80.0,228.0,0.0,16.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061680,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 1211 JOSE MARIA ARGUEDAS ALTAMIRANO,PERU,PARA ENVIO AL JEE,140.0,81.0,221.0,70.0,8.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061681,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 1211 JOSE MARIA ARGUEDAS ALTAMIRANO,PERU,PARA ENVIO AL JEE,144.0,105.0,249.0,39.0,11.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061685,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 1211 JOSE MARIA ARGUEDAS ALTAMIRANO,PERU,PARA ENVIO AL JEE,160.0,82.0,242.0,1.0,8.0,251.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061706,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 1221 MARIA PARADO DE BELLIDO,PERU,PARA ENVIO AL JEE,139.0,92.0,231.0,0.0,18.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061822,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP ALFONSO UGARTE,PERU,PARA ENVIO AL JEE,159.0,85.0,244.0,0.0,15.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061840,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP ALFONSO UGARTE,PERU,PARA ENVIO AL JEE,150.0,86.0,236.0,55.0,8.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061856,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP ALFONSO UGARTE,PERU,PARA ENVIO AL JEE,119.0,99.0,218.0,0.0,15.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061883,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,UNIVERSIDAD SAN MARTIN DE PORRES,PERU,PARA ENVIO AL JEE,121.0,87.0,208.0,0.0,22.0,3.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061899,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,UNIVERSIDAD SAN MARTIN DE PORRES,PERU,PARA ENVIO AL JEE,149.0,85.0,234.0,1.0,11.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061901,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,UNIVERSIDAD SAN MARTIN DE PORRES,PERU,PARA ENVIO AL JEE,138.0,80.0,218.0,0.0,11.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061909,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,UNIVERSIDAD SAN MARTIN DE PORRES,PERU,PARA ENVIO AL JEE,123.0,102.0,225.0,4.0,7.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061910,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,UNIVERSIDAD SAN MARTIN DE PORRES,PERU,PARA ENVIO AL JEE,131.0,0.0,131.0,0.0,0.0,0.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
061959,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IE 1273 MI PERU,PERU,PARA ENVIO AL JEE,136.0,106.0,242.0,0.0,0.0,19.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
062149,299,LIMA,LIMA,SANTA ANITA,SANTA ANITA,IEP WILLIAM SHAKESPEARE,PERU,PARA ENVIO AL JEE,147.0,111.0,258.0,0.0,0.0,13.0,False,0.5855122607772456,0.7701426341768249,230.27264761887065,134.827458502487,95.44518911638366
062234,257,LIMA,CANTA,LACHAQUI,HUARAL,IE 20288 NUESTRA SENORA DEL CARMEN,PERU,PARA ENVIO AL JEE,85.0,81.0,166.0,0.0,6.0,0.0,False,0.5595799855803524,0.6927285145162239,178.03122823066954,99.62271212617048,78.40851610449906
062280,300,LIMA,CANETE,SAN VICENTE DE CANETE,CANETE,IE 20190 REPUBLICA DE CHILE,PERU,PARA ENVIO AL JEE,130.0,102.0,232.0,2.0,14.0,6.0,False,0.546766694505112,0.7478492948682949,224.35478846048846,122.66972608293491,101.68506237755355
062513,297,LIMA,CANETE,IMPERIAL,CANETE,IE 21001 ZOILO CANDELA SANCHEZ,PERU,PARA ENVIO AL JEE,119.0,110.0,229.0,0.0,15.0,1.0,False,0.5313645690501361,0.7641227318431612,226.94445135741887,120.59024059385445,106.35421076356442
062525,300,LIMA,CANETE,IMPERIAL,CANETE,IEP IMPERIAL CNI,PERU,PARA ENVIO AL JEE,126.0,107.0,233.0,1.0,9.0,1.0,False,0.5313645690501361,0.7641227318431612,229.23681955294833,121.8083238321762,107.42849572077213
062531,300,LIMA,CANETE,IMPERIAL,CANETE,IEP 20935,PERU,PARA ENVIO AL JEE,118.0,127.0,245.0,1.0,9.0,0.0,False,0.5313645690501361,0.7641227318431612,229.23681955294833,121.8083238321762,107.42849572077213
062850,230,LIMA,CANETE,SAN LUIS,CANETE,IEP GREGORIA PORRAS DE GARCIA,PERU,PARA ENVIO AL JEE,98.0,70.0,168.0,1.0,11.0,1.0,False,0.5416316630309344,0.7776944771925333,178.86972975428264,96.8815091927059,81.98822056157674
062878,296,LIMA,CANETE,ASIA,CANETE,IE 20123,PERU,PARA ENVIO AL JEE,108.0,121.0,229.0,3.0,14.0,3.0,False,0.5445212742148625,0.8010619953340653,237.11435061888332,129.113808333624,108.00054228525931
062947,300,LIMA,HUAURA,HUACHO,HUAURA,IE 20318 JOSE ANTONIO MACNAMARA,PERU,PARA ENVIO AL JEE,119.0,97.0,216.0,3.0,13.0,7.0,False,0.5902649904871924,0.6839853741387496,205.19561224162487,121.11978610781632,84.07582613380855
062950,300,LIMA,HUAURA,HUACHO,HUAURA,IE 20318 JOSE ANTONIO MACNAMARA,PERU,PARA ENVIO AL JEE,138.0,91.0,229.0,3.0,12.0,1.0,False,0.5902649904871924,0.6839853741387496,205.19561224162487,121.11978610781632,84.07582613380855
063116,300,LIMA,HUAURA,CALETA DE CARQUIN,HUAURA,IE JOSE OLAYA BALANDRA,PERU,PARA ENVIO AL JEE,170.0,52.0,222.0,2.0,6.0,11.0,False,0.6440159267933098,0.7407550545197558,222.22651635592672,143.11741588901077,79.10910046691595
063227,300,LIMA,HUAURA,HUAURA,HUAURA,IE 20366 TUPAC AMARU II,PERU,PARA ENVIO AL JEE,123.0,117.0,240.0,2.0,18.0,0.0,False,0.4570484952370603,0.7483558807240185,224.50676421720556,102.6104787560153,121.89628546119026
063296,300,LIMA,HUAURA,HUAURA,HUAURA,IE 21536 EL INGENIO,PERU,PARA ENVIO AL JEE,80.0,127.0,207.0,3.0,18.0,0.0,False,0.4570484952370603,0.7483558807240185,224.50676421720556,102.6104787560153,121.89628546119026
063317,300,LIMA,HUAURA,SANTA MARIA,HUAURA,IE 20341 MADRE TERESA DE CALCUTA,PERU,PARA ENVIO AL JEE,123.0,81.0,204.0,2.0,17.0,0.0,False,0.5503699093664256,0.7505955671190557,225.17867013571671,123.93156427384666,101.24710586187005
063356,300,LIMA,HUAURA,SANTA MARIA,HUAURA,IE 21007 FELIX B CARDENAS,PERU,PARA ENVIO AL JEE,134.0,91.0,225.0,4.0,9.0,2.0,False,0.5503699093664256,0.7505955671190557,225.17867013571671,123.93156427384666,101.24710586187005
063445,299,LIMA,HUAURA,SAYAN,HUAURA,IE MANUEL TOVAR Y CHAMORRO,PERU,PARA ENVIO AL JEE,97.0,134.0,231.0,1.0,6.0,2.0,False,0.41535177938960177,0.7341800948544236,219.51984836147267,91.17795962827323,128.34188873319943
063679,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IE 20955 14 SAGRADO CORAZON DE JESUS,PERU,PARA ENVIO AL JEE,96.0,112.0,208.0,1.0,0.0,0.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063686,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IE 20955-15 VINAS DE MEDIA LUNA,PERU,PARA ENVIO AL JEE,97.0,112.0,209.0,0.0,18.0,0.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063695,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IE 20955 17 SAN FRANCISCO DE JICAMARCA,PERU,PARA ENVIO AL JEE,76.0,112.0,188.0,0.0,13.0,1.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063720,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IE 20955-19 VALLE HERMOSO,PERU,PARA ENVIO AL JEE,124.0,129.0,253.0,0.0,20.0,0.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063722,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IE 20955 2 NACIONES UNIDAS,PERU,PARA ENVIO AL JEE,88.0,106.0,194.0,0.0,10.0,0.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063723,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IE 20955 2 NACIONES UNIDAS,PERU,PARA ENVIO AL JEE,77.0,0.0,77.0,2.0,26.0,0.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063632,299,LIMA,HUAROCHIRI,SAN ANTONIO,HUAROCHIRI,IEP CRISTO DE LA PAZ,PERU,PARA ENVIO AL JEE,123.0,117.0,240.0,1.0,14.0,0.0,False,0.470277833771335,0.6996246436646082,209.18776845571784,98.37637060081458,110.81139785490326
063758,281,LIMA,HUAROCHIRI,SAN BARTOLOME,HUAROCHIRI,IE 20581 SAN BARTOLOME,PERU,PARA ENVIO AL JEE,88.0,114.0,202.0,1.0,7.0,2.0,False,0.4892136335185956,0.7094647095745995,199.35958339046246,97.5294261672016,101.83015722326085
903142,91,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,HUAROCHIRI,IE 20589 ROSA DE SANTA MARIA,PERU,PARA ENVIO AL JEE,52.0,0.0,52.0,2.0,3.0,0.0,False,0.48334593036867407,0.6661704444661873,60.621510446423045,29.30116036708064,31.320350079342404
064045,300,LIMA,HUARAL,HUARAL,HUARAL,IE AGROPECUARIO 100,PERU,PARA ENVIO AL JEE,127.0,106.0,233.0,0.0,9.0,0.0,False,0.5674594565125929,0.7411542499636188,222.34627498908563,126.17249636290606,96.17377862617957
064182,300,LIMA,HUARAL,HUARAL,HUARAL,IE 20401,PERU,PARA ENVIO AL JEE,130.0,90.0,220.0,58.0,22.0,0.0,False,0.5674594565125929,0.7411542499636188,222.34627498908563,126.17249636290606,96.17377862617957
064254,300,LIMA,HUARAL,HUARAL,HUARAL,IE 20406 LA HUAQUILLA,PERU,PARA ENVIO AL JEE,144.0,101.0,245.0,1.0,18.0,0.0,False,0.5674594565125929,0.7411542499636188,222.34627498908563,126.17249636290606,96.17377862617957
064264,221,LIMA,HUARAL,AUCALLAMA,HUARAL,IE 20386 JORGE BASADRE,PERU,PARA ENVIO AL JEE,63.0,68.0,131.0,2.0,16.0,1.0,False,0.5503720617284859,0.7440013170930392,164.42429107756166,90.4945360786023,73.92975499895937
